event_id,event_time,user_id,event_payload
cb77424c6d7d43d5a248a2aca302d4fd,4/11/2017 14:03,163624,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""895""}"
cf95acee50424456b0b7dc14bd619c58,8/9/2014 23:00,18390,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2508""}"
ad35769423a14a85a8e639416ebee6f8,8/8/2014 5:03,18390,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1260""}"
8a9d635105964769aaeb082d0f57737d,8/10/2014 15:28,18390,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1534""}"
015a768cc3484b2bb7723b77bff2ea57,3/1/2016 19:11,88366,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""3801""}"
a2866f4137634b05b3aab47c9dfd7f1a,2/14/2018 12:53,252143,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""750""}"
320beca92fd047e1978a0e3137f3ca23,2/15/2018 16:19,252143,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""1210""}"
e9272605af854913b19360ff7b22bd7e,2/14/2018 13:13,252143,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""1110""}"
8f43542135d14ef2b3e797962a252aed,2/15/2018 10:52,252143,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""2882""}"
83e88c9b50514e1eae656c3613d697ce,1/19/2017 20:50,150744,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3428""}"
f8ca6caf405144f490ca65416c374d54,1/22/2017 21:57,150744,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""349""}"
02bb640cd48044cb930207be73c3b917,6/5/2017 15:23,202031,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""2160""}"
2cdb0cbd8af843868a96f09d0f31806f,6/2/2017 19:28,202031,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""3381""}"
dc79f1ae919f49a4b4fc0e5aff188733,11/29/2017 14:17,205966,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""3670""}"
5e44bdd5c43747cc86bd0092418fa91c,11/30/2017 0:42,205966,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""3452""}"
c0d63100ef8c4ace85dd7fcfdd6c39dc,11/30/2017 17:25,205966,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""2299""}"
662ebcea2e4845bfa8325f3f5676a2ec,4/21/2017 0:37,161616,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1734""}"
9c36ba9740ab4ce386b1360d7c7150ff,4/21/2017 9:48,161616,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3336""}"
5fc0db5cc83143a8a4d2724c91b2cf69,4/20/2017 14:53,161616,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3698""}"
795af6fa6f1447308db9acaf7102d978,4/21/2017 16:08,161616,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1436""}"
8d5286db1fba450eb3f5262e9d79db20,10/24/2016 13:03,133927,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2859""}"
cde8ef064a234ebba968da63ca4b6c8d,10/24/2016 23:36,133927,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1115""}"
ae22a768ddfb4f62abab2b727fd4827a,3/27/2014 3:06,15730,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""1235""}"
8e71e1549b6d4828bb1d1e1718dc8f40,1/16/2016 10:42,80052,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3781""}"
33e4f43b3b9a47afb35f59f7fbc35edb,1/14/2016 7:32,80052,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3353""}"
2b9eff4df94940c4b291c61bb4756c4a,1/15/2016 6:19,80052,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1238""}"
af7fc4b3935d471d96360156bed655f5,11/23/2016 21:38,166747,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""946""}"
8e91b276cd564f4992831ea8d3b8abde,11/23/2016 8:59,166747,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2722""}"
8ca12d540ac84977b075a788af9e156e,11/23/2016 12:40,166747,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1575""}"
e7ef8eca3b3a495c9c8e3a989a7693c1,5/6/2014 14:25,14409,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""982""}"
afb39bbc46f346c0a7a1f9f73b9861e2,5/8/2014 9:45,14409,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""1472""}"
e31d7bc4a3a14d3b833838aef0d8e041,5/11/2018 20:40,281892,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2078""}"
144e1435ab2e41dfb2d8fd7cb2d0a605,5/14/2018 10:01,281892,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2353""}"
9b006aced3534f77b6357d51316391f7,5/14/2018 13:27,281892,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3277""}"
b87a42f6767542c3a2d606fdc64446e7,5/13/2018 0:09,281892,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1397""}"
f07fb335f94a4d7ab7fda74c85628eed,10/16/2016 18:21,140395,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3812""}"
a5361d5de0194bcdaec8f2cecaef3c63,7/27/2016 3:13,145493,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""602""}"
740a2e7d62ba4b83a24c14ad82d21547,7/27/2016 8:00,145493,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""3362""}"
b99f518884e54255a37eb8c38c732ac7,7/27/2016 2:07,145493,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""2584""}"
494fd90fed984fa7a64832367107dd47,5/12/2016 10:14,112915,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1982""}"
8ddeac949af04453bfde12f3225ac01f,5/14/2016 4:02,112915,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""564""}"
1a5ca68574c74d898d180d46417ca466,1/21/2015 12:26,34502,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1257""}"
950a088d71c84596a15a179bf53f38c8,8/9/2014 6:38,25635,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""1648""}"
77e5c5e41b0945eb90a9d721e6d21c4f,8/10/2014 13:07,25635,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""482""}"
b0aa162542494bd1bcdc53e81efd77cc,8/9/2014 20:53,25635,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""314""}"
2bcf8743cd184eed9f1ed59c7c16ad9b,8/4/2016 12:24,140243,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""914""}"
5c5ae95e98644eb989b49492d6497d3d,12/24/2015 2:19,91112,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2332""}"
f37a505e9f134c5a9a40c38079da5765,12/25/2015 14:22,91112,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""236""}"
d367c6c541f449378edfa5214d464fcb,8/6/2016 19:10,115986,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3794""}"
38cde67ba85d4c72a03364f89bb24a3b,8/9/2016 19:13,115986,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1234""}"
77b15def0e3c4ded91572ac1150a36bd,3/9/2018 13:50,242541,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""450""}"
48e73c9bf1864bfca9358ae98751b168,3/9/2018 11:57,242541,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""216""}"
4801bbbb35c240a1b3ee584cb6e1af27,3/9/2018 18:49,242541,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""2719""}"
841607190c5b4e1c91473c2f05d25937,10/13/2017 10:42,200164,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""3747""}"
35c7c9eebf0e46c9a7bfa7fee82aa442,10/13/2017 22:56,200164,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""1031""}"
75113c78ac554a30b800e5adf75a2535,10/13/2017 4:03,200164,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""1405""}"
ec5dbcf2ed814157bbd27e41df87773c,10/11/2017 14:30,200164,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""2758""}"
b873881dd7e94f9da9e9b90967a285d6,4/24/2018 12:20,272197,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""719""}"
aac3a3e14e11480c978101c9a7635fbe,11/2/2014 6:08,33664,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""238""}"
f86bd7c6adde4e84a85d9dcf3edb06e0,11/3/2014 12:00,33664,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""940""}"
89ccc4d072304c938a503ec6a7f10086,7/8/2015 8:38,67886,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3692""}"
9ff08b4094f14ceda7275fe9dc0a42d3,7/7/2015 18:11,67886,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2167""}"
e0d6b143b6b64e8fa12e220e3894683f,7/7/2015 9:51,67886,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3240""}"
e68ee31a7acb41aaaeda0f43ad762828,7/6/2015 21:21,67886,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""466""}"
453473b003b9451ca2d6b7cf67cd2786,4/2/2017 20:58,163294,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""637""}"
ea9a55506ae24a888f1e706950c4c37c,4/2/2017 20:13,163294,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""2539""}"
557e671123f74743b3d200f0fb2a6ab2,4/2/2017 6:22,163294,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""3134""}"
ea79c496f73044a29e776dbc031d88c2,3/21/2017 15:22,172196,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1135""}"
65180cd9b5b14e27aa147136d7169fb5,3/22/2017 17:59,172196,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2923""}"
e96809a8c4124ecf9dd4ee4100dac44e,3/23/2017 22:20,172196,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1955""}"
cad387acf216465182dd48e3d489f57f,3/20/2017 17:46,172196,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""511""}"
f2fb40cd50d7404a9c636130665d750c,7/26/2016 15:48,134468,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""867""}"
485586381bd84bfab5262b1be88cfe79,7/27/2016 1:54,134468,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1548""}"
0f114db916a34f2bb335405b39a0f38c,7/26/2016 15:37,134468,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3704""}"
b4d4dcadd1744ccbb311d72a6b2d49cf,7/25/2016 19:22,134468,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3236""}"
6ade4561db454ae4aa01121a34ecc99f,4/8/2017 6:59,189061,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3443""}"
b7f3ab70324745968101ccb631c5853c,4/7/2017 9:43,189061,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""274""}"
3df8349bc0b44c6fab552650fa61f07e,4/7/2017 8:33,189061,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""975""}"
a3b310e2c1e243c5b68245cbfe88c8e9,4/5/2017 14:02,189061,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2725""}"
89b01a58be39476088c3d3e80ad384ca,11/11/2014 0:28,43664,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1510""}"
07299bd4dc55480b9dce5e02bf9799aa,11/12/2014 13:18,43664,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2676""}"
82d77948e6614cdfbf0c1792f3fc9cbd,11/10/2014 13:47,43664,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2950""}"
45c4493355d442de851ac534f0f0442e,7/27/2015 23:15,60465,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""492""}"
87a11959de12478e8c1e265cd4ce8af6,7/27/2015 9:54,60465,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""3336""}"
cbc2f4521987470ba3969badf63c7c4e,7/27/2015 3:26,60465,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""2785""}"
d6bbc44e15cc4dc59080b1889a9c34b7,7/25/2015 17:12,60465,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""1281""}"
cc32f140d84e4c99bbd8d482115ebfe6,6/29/2014 5:00,28237,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2054""}"
8a67a52751ea4522816298309d8ccf21,9/26/2013 21:20,4813,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2215""}"
4e1ad173d7b1486d89c1f87654a53c9a,9/26/2013 19:17,4813,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3063""}"
885f3b77851b420ca3c0a3696beb70e4,7/17/2015 5:13,77926,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""320""}"
f17f344fdb80407e94e0897e08260afb,7/16/2015 10:26,77926,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""1536""}"
3f386e9696cd40a0b97f7b83b73887ee,11/15/2017 18:21,221217,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""1534""}"
6ca6cbbeea0f4525b1b453aabc7d6eba,11/16/2017 17:00,221217,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""1661""}"
ef9765c39f8c4401ad4cd2f6fe9eeb7b,11/17/2017 5:55,221217,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""1703""}"
f3f1022821564ef4b16a1cee382a547e,11/18/2017 9:05,221217,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""3514""}"
9e250b934a2e4e70ae1c4fb136490543,4/21/2016 0:38,100242,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""23""}"
a16e42d1faf34fcfa24c2d378c65dfce,4/21/2016 1:08,100242,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3455""}"
3cf535d99abc4d63aade7824f6261f14,4/21/2016 10:45,100242,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""475""}"
f1916d503a6b41f6b66b69071647ddb9,4/19/2016 14:54,100242,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""506""}"
486883cebdca4e4580acb3d149e77f70,3/14/2018 18:43,257798,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1677""}"
4aede6d0d87645c5953b0e675b62e884,3/14/2018 21:34,257798,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2172""}"
26f0f64a77844efc9a88a862295574a7,3/13/2018 4:33,257798,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1586""}"
0914d91bb9b5421fa5adb8c4c2677dca,6/22/2017 23:48,202080,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2830""}"
0a1a3797cf2f4b85888f876468d9c0a9,6/23/2017 11:25,202080,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2500""}"
5ef8e845e8b54cd39f2aa630f35ff5e7,6/20/2017 10:13,202080,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2762""}"
ea5888a8b4cf4e34b399b6bbb6aecfc5,6/21/2017 0:47,202080,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""210""}"
3ffdaf38bfcf457fa4a5e1b7864cd962,9/25/2015 22:14,66027,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""798""}"
b9eb2e96a09f4dfc84642652868e05a8,9/26/2015 8:18,66027,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""478""}"
2bb9aadaca944ffe82b9cc69be1c1a1c,9/25/2015 12:58,66027,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""3267""}"
777e0954373c4e41a4c8c92a677fb082,9/23/2015 12:06,66027,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""3786""}"
9fb80c8c645548ef920d530f58792ad3,1/4/2017 21:50,172269,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""276""}"
316f9e87a2684eea8b09c27804d59c71,1/5/2017 8:37,172269,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""2366""}"
4e021cb8135748f29c73cbed2a157ee2,1/7/2017 11:21,172269,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""1124""}"
8b946faf92e54640942a55b5ae7efccb,1/5/2017 15:03,172269,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""236""}"
835d4379894a41e4a52e6543115e902a,1/4/2016 19:44,78653,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""2157""}"
ce4d5408c8d84fb5b18f1d3cb089a4e9,1/2/2016 9:36,78653,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""2496""}"
c0771a7c5add493f86976a0c66a4afe9,8/22/2017 4:06,202117,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3142""}"
05a089f3fec6431584fe295afa0e7e72,8/23/2017 3:46,202117,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2732""}"
465fdb58d2c64db0b56086790e60f514,2/19/2017 18:12,183577,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2181""}"
7ec730ca11bd4393b59c777b7370b57a,6/29/2016 6:24,123027,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""2410""}"
161118a3980f41a28708f532ba263a23,6/28/2016 5:33,123027,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""641""}"
37a2a1c6112b4df993c0f3cd0411fdd2,6/27/2016 1:00,123027,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""2194""}"
8616c65bccb84195a0d6de150de2e3f4,2/10/2018 8:00,241791,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""2659""}"
fcbcf3fbf667404cb73d3453a7bd1e28,2/10/2018 23:23,241791,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""3418""}"
95a17913b70f4d67a4b3e5fb728b085b,2/9/2018 8:47,241791,"{""event_name"":""view_item"",""platform"":""mobile web"",""parameter_name"":""item_id"",""parameter_value"":""1671""}"
9d7300827ee648e185e91337407f69ad,5/8/2018 8:04,269689,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3224""}"
2c9c1b13dd714e8f97fce1df178eedf5,5/9/2018 8:30,269689,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3826""}"
85aed4546ef7457990a800f8b83cdab2,5/9/2018 23:35,269689,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2143""}"
fcdaa639c3344376a47926147c0e4bd6,9/17/2017 23:58,203692,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""1277""}"
eb7594a48bc14850955df4459bc7461d,9/18/2017 2:48,203692,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""3219""}"
cf179ca3ab0545a2ad52e51dc86a1862,9/18/2017 19:03,203692,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""3531""}"
5c753f61a45c426cad10a7646e8171a2,10/4/2014 22:16,24575,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""3248""}"
8477f5e35b6b494089e362c215358508,10/3/2014 19:04,24575,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""1814""}"
f61ea17519f1434e9de6fd45f7893b60,10/4/2014 23:23,24575,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""1733""}"
2f7bbb1ca38443cbb1fffc5b5fe3a511,10/4/2014 8:45,24575,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""3146""}"
50d60237fb2349318d5ee0e44be08622,10/2/2017 11:18,221369,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""3725""}"
b207e0b98ab54feb98edcb76317fbd78,10/1/2017 2:52,221369,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""3974""}"
cb3e212d505e4680b27b732b58ea6a0d,10/2/2017 20:11,221369,"{""event_name"":""view_item"",""platform"":""android"",""parameter_name"":""item_id"",""parameter_value"":""573""}"
2304ebd3925c47d7bfcb287035ebb978,10/20/2017 19:47,232922,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1951""}"
6c28c824d9ce438c83f2707251bd0c91,10/20/2017 10:23,232922,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1410""}"
dad99667b48544ffaab3249d9fe8ec8e,2/23/2016 22:23,105984,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3658""}"
0b8cc54713f4470bb25d7da5bca3b7b0,9/26/2017 8:18,233248,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""1781""}"
d5952e2f867540b3b7da8514dfcee6b7,9/24/2017 10:16,233248,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""3907""}"
7ce65f10e8b34e39aae16a9606562989,7/28/2016 9:13,112282,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""804""}"
0b3838ce0eeb4876b202d928ca9f41f0,7/28/2016 17:05,112282,"{""event_name"":""view_item"",""platform"":""iOS"",""parameter_name"":""item_id"",""parameter_value"":""3962""}"
674a21cc949a4b92bdeb8a1b6541db5d,6/30/2016 4:12,117266,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""661""}"
fafeb6c803ea4e33bf67756af3ba8cd6,7/3/2016 6:40,117266,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3932""}"
6d935e4a05134e2db673acd831084702,7/1/2016 7:57,117266,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3506""}"
94b9102d6e174c81a6d2c4c9247433dc,3/16/2018 14:55,273480,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3212""}"
ce44714d5b0f4252af0641558ee5c980,3/17/2018 5:35,273480,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1724""}"
2c49c2b637624959a6e268ca30a16eac,3/16/2018 4:35,273480,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2208""}"
d597d3aad66441bfb587a628565cdece,3/24/2018 1:19,247099,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3914""}"
7aaf5d77368f4b0b949ae82a36937bbe,3/22/2018 18:16,247099,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""2454""}"
bf4744a4bba8483e8b41b32139b984f3,3/25/2018 10:48,247099,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""656""}"
83323af9e51347ae9339072626f69cc8,3/23/2018 2:52,247099,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""213""}"
d6bb26da2d3d4184b09e1b2f58604876,1/27/2015 11:36,49230,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""1812""}"
e20d0f6f38464871b4265e96de1dbebf,1/29/2015 4:14,49230,"{""event_name"":""view_item"",""platform"":""web"",""parameter_name"":""item_id"",""parameter_value"":""3167""}"
